ImageNumber,ObjectNumber,Children_FinalDots_C2_Count,Children_FinalDots_C3_Count,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensity_DAPI,Intensity_LowerQuartileIntensity_DAPI,Intensity_MADIntensity_DAPI,Intensity_MassDisplacement_DAPI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensity_DAPI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensity_DAPI,Intensity_MedianIntensity_DAPI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensity_DAPI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensity_DAPI,Intensity_UpperQuartileIntensity_DAPI,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_FinalDots_C2_Intensity_IntegratedIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_IntegratedIntensity_Channel2,Mean_FinalDots_C2_Intensity_LowerQuartileIntensity_Channel2,Mean_FinalDots_C2_Intensity_MADIntensity_Channel2,Mean_FinalDots_C2_Intensity_MassDisplacement_Channel2,Mean_FinalDots_C2_Intensity_MaxIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MaxIntensity_Channel2,Mean_FinalDots_C2_Intensity_MeanIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MeanIntensity_Channel2,Mean_FinalDots_C2_Intensity_MedianIntensity_Channel2,Mean_FinalDots_C2_Intensity_MinIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MinIntensity_Channel2,Mean_FinalDots_C2_Intensity_StdIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_StdIntensity_Channel2,Mean_FinalDots_C2_Intensity_UpperQuartileIntensity_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_X_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_Y_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_Z_Channel2,Mean_FinalDots_C2_Location_Center_X,Mean_FinalDots_C2_Location_Center_Y,Mean_FinalDots_C2_Location_Center_Z,Mean_FinalDots_C2_Location_MaxIntensity_X_Channel2,Mean_FinalDots_C2_Location_MaxIntensity_Y_Channel2,Mean_FinalDots_C2_Location_MaxIntensity_Z_Channel2,Mean_FinalDots_C2_Number_Object_Number,Mean_FinalDots_C3_Intensity_IntegratedIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_IntegratedIntensity_Channel3,Mean_FinalDots_C3_Intensity_LowerQuartileIntensity_Channel3,Mean_FinalDots_C3_Intensity_MADIntensity_Channel3,Mean_FinalDots_C3_Intensity_MassDisplacement_Channel3,Mean_FinalDots_C3_Intensity_MaxIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MaxIntensity_Channel3,Mean_FinalDots_C3_Intensity_MeanIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MeanIntensity_Channel3,Mean_FinalDots_C3_Intensity_MedianIntensity_Channel3,Mean_FinalDots_C3_Intensity_MinIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MinIntensity_Channel3,Mean_FinalDots_C3_Intensity_StdIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_StdIntensity_Channel3,Mean_FinalDots_C3_Intensity_UpperQuartileIntensity_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_X_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_Y_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_Z_Channel3,Mean_FinalDots_C3_Location_Center_X,Mean_FinalDots_C3_Location_Center_Y,Mean_FinalDots_C3_Location_Center_Z,Mean_FinalDots_C3_Location_MaxIntensity_X_Channel3,Mean_FinalDots_C3_Location_MaxIntensity_Y_Channel3,Mean_FinalDots_C3_Location_MaxIntensity_Z_Channel3,Mean_FinalDots_C3_Number_Object_Number,Number_Object_Number
1,11,0,0,42.960785433650017,469.96079395711422,0.47058823704719543,0.1568627655506134,1.0047181101303924,0.86274510622024536,1.0,0.45702963227287252,0.6216412618480347,0.58823531866073608,0.23529411852359772,0.23529411852359772,0.12867347051684161,0.20876290270493594,0.80392158031463623,696.45634920634916,178.60052910052909,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1,12,0,2,79.764707684516907,1483.3725688755512,0.64705884456634521,0.13725489377975464,0.85014802807955392,1.0,1.0,0.46920416285009947,0.76423110194515775,0.80392158031463623,0.23529411852359772,0.23529411852359772,0.1667389293555501,0.19152507927014797,0.92156863212585449,270.48428645028338,206.5249871200412,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.617647111415863,2.7000000849366188,0.20686274766921997,0.12549020349979401,0.12985982436472815,0.43137256801128387,0.54313728213310242,0.26933552076419193,0.30805323113288197,0.30392158031463623,0.16862745583057404,0.16862745583057404,0.098678624962980854,0.13096725005603896,0.47745099663734436,269.35577246128793,217.8154278493117,0.0,269.35714285714289,217.92857142857144,0.0,269.0,218.0,0.0,93.5,12
1,13,0,1,59.333334803581238,922.27453455328941,0.47058823704719543,0.11764705181121826,0.50668448962390678,0.86274510622024536,1.0,0.42995170147522638,0.59310259456803183,0.58823531866073608,0.19607843458652496,0.19607843458652496,0.11304925433241358,0.15688495479593764,0.70588237047195435,697.46045016077176,213.92475884244374,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2901960909366608,1.2901960909366608,0.19117647409439087,0.045098036527633667,0.11077348766455486,0.49803921580314636,0.49803921580314636,0.25803921818733216,0.25803921818733216,0.22549019753932953,0.16078431904315948,0.16078431904315948,0.1226492124644851,0.1226492124644851,0.43039215728640556,681.87234042282887,216.68389057631404,0.0,681.79999999999995,216.59999999999999,0.0,682.0,217.0,0.0,93.0,13
1,14,0,9,69.862746834754944,1319.3725702613592,0.58823531866073608,0.15686273574829102,1.1089005406966463,1.0,1.0,0.48181204713624098,0.7321712376589119,0.7450980544090271,0.19607843458652496,0.19607843458652496,0.18215246145155767,0.19633874339998314,0.90196079015731812,228.92785793562709,243.1015538290788,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7002179167336888,1.9546841556827228,0.22603486643897164,0.06448802020814684,0.13063509827260633,0.40784314605924821,0.47145970662434894,0.2683801999023247,0.28198151070674166,0.29193901022275287,0.15904139892922509,0.15904139892922509,0.083705117117597455,0.099385553796082951,0.3736383534140057,233.8633784578351,235.21372785145721,0.0,233.87714446047778,235.2018598685265,0.0,233.88888888888889,235.44444444444446,0.0,99.888888888888886,14
1,15,0,8,86.4313745200634,771.74511902034283,0.43137255311012268,0.11764705181121826,1.7825459287853314,1.0,1.0,0.42368320843168333,0.52714830534176427,0.50980395078659058,0.23529411852359772,0.19607843458652496,0.14557516035309714,0.15731870641029549,0.62745100259780884,450.66051912568304,253.30874316939889,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9735294673591852,2.7308824323117733,0.25870098825544119,0.084313724189996719,0.11070720389397842,0.4117647148668766,0.46960785612463951,0.29332789487929811,0.31238971482962369,0.32009804993867874,0.16568627767264843,0.16568627767264843,0.084753274078235324,0.099511580656518966,0.42291667498648167,453.25507921457307,264.14386607687095,0.0,453.18712121212121,264.18844696969694,0.0,453.625,263.875,0.0,115.375,15
1,16,1,2,71.745100006461143,1848.2353283017874,0.58823531866073608,0.15686273574829102,0.1878924456237594,0.68627452850341797,1.0,0.43747012199061674,0.71720424070694111,0.70588237047195435,0.19607843458652496,0.19607843458652496,0.098838690359804068,0.18442259338689507,0.87745098769664764,136.72642607683352,253.60729530461776,0,2.0823530256748199,2.0823530256748199,0.33921569585800171,0.10392157733440399,0.12771916481043347,0.57254904508590698,0.57254904508590698,0.41647060513496398,0.41647060513496398,0.46862746775150299,0.25882354378700256,0.25882354378700256,0.1190091149340587,0.1190091149340587,0.55980394780635834,138.27495292009883,255.77401129345154,0.0,138.40000000000001,255.80000000000001,0.0,138.0,255.0,0.0,33.0,1.9705882854759693,2.7039216347038746,0.18970588594675064,0.093137260526418686,0.11228560412095112,0.39803922176361084,0.55686275660991669,0.23888889513909817,0.28169935365163146,0.27549020573496819,0.11960784718394279,0.11960784718394279,0.089241081228973132,0.13492267411784534,0.40245098993182182,116.71709206698952,248.31665696056251,0.0,116.71428571428572,248.32142857142856,0.0,116.5,248.0,0.0,104.5,16
1,17,1,15,112.05882640182972,1905.0196552574635,0.47058823704719543,0.11764708161354065,0.65817074568770417,0.98039215803146362,1.0,0.43944637804639108,0.59346406705839982,0.58823531866073608,0.19607843458652496,0.19607843458652496,0.11822085683866641,0.17402858156713064,0.70588237047195435,94.122429906542052,282.66697819314641,0,1.6666667461395264,1.6666667461395264,0.27254903316497803,0.054901957511901855,0.10336885814424021,0.5215686559677124,0.5215686559677124,0.33333334922790525,0.33333334922790525,0.31372550129890442,0.25882354378700256,0.25882354378700256,0.097267557096829854,0.097267557096829854,0.46960786730051041,90.778823535260031,282.50117647046204,0.0,90.799999999999997,282.39999999999998,0.0,91.0,283.0,0.0,34.0,2.2250981008013091,3.261176556845506,0.23967321068048478,0.074379087984561915,0.078051452582634975,0.42692811489105226,0.51607844432195027,0.28795586114875504,0.31162157637136417,0.3133333439628283,0.17516340216000875,0.17516340216000875,0.081146223916378213,0.10511085066142281,0.41052288313706714,93.228825074873967,270.19502971907889,0.0,93.220283224400859,270.19525417574442,0.0,93.13333333333334,270.26666666666665,0.0,117.46666666666667,17
1,18,0,8,58.313726663589478,428.07843932509422,0.39215686917304993,0.15686273574829102,1.7480001117221433,1.0,1.0,0.46280735447293236,0.58480661109985554,0.50980395078659058,0.23529411852359772,0.19607843458652496,0.15649426453650625,0.21887661357358584,0.76470589637756348,445.37978142076503,292.49316939890713,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2936275321990252,4.926470709964633,0.29019608721137047,0.10735294036567211,0.11243829464663545,0.63480393588542938,0.6980392299592495,0.37054827006844188,0.39880284929297283,0.3882353026419878,0.21176471188664436,0.21176471188664436,0.1326768075372656,0.14928885436970668,0.55183824803680182,451.22895058937866,291.23964127335802,0.0,451.2243912337662,291.19533279220781,0.0,451.25,291.375,0.0,132.125,18
1,19,0,13,73.411766737699509,1768.2745465636253,0.54901963472366333,0.13725489377975464,0.52114478905819961,0.70588237047195435,1.0,0.41711231100965629,0.6801055948321636,0.66666668653488159,0.19607843458652496,0.19607843458652496,0.095062996517907103,0.18217471122508153,0.82352942228317261,520.1288461538461,322.92384615384617,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9701357950957923,3.050678807668961,0.23303167980450851,0.079638008314829603,0.11465118939672897,0.41568628412026626,0.48386124693430388,0.2737355522174611,0.29775308372337733,0.30316743082725084,0.15837104475268951,0.15837104475268951,0.087607737372159961,0.10323207813265044,0.40105581398193652,513.95028325442263,323.85225224344686,0.0,513.9001907594668,323.84917932745986,0.0,514.23076923076928,323.69230769230768,0.0,144.84615384615384,19
1,20,0,4,53.662746340036392,555.49020719528198,0.46274510025978088,0.1568627655506134,1.4660518907367102,0.81568628549575806,1.0,0.42589481222251108,0.62414630021941797,0.58823531866073608,0.20392157137393951,0.20392157137393951,0.10451922237454436,0.20692527153921114,0.78627452254295349,45.423595505617975,327.62584269662921,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7441177014261484,2.2676471266895533,0.2213235329836607,0.05637255497276783,0.17033388825120674,0.4431372731924057,0.49215687811374664,0.25710976107844286,0.27791784240731171,0.26519608870148659,0.15490196458995342,0.15490196458995342,0.089370429717210376,0.10653937422949342,0.3754902072250843,55.890060883399173,322.3780596914205,0.0,55.857142857142861,322.37857142857149,0.0,56.0,322.5,0.0,145.5,20
1,21,0,8,109.80392441153526,1652.4902342706919,0.47058823704719543,0.11764708161354065,1.5586630033652358,0.68627452850341797,1.0,0.41750541601344204,0.6088762838138142,0.58823531866073608,0.19607843458652496,0.19607843458652496,0.096107539954235946,0.18711484850191687,0.7450980544090271,366.46499631540161,398.19307295504791,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9220588710159063,3.3990196865051985,0.20808823918923736,0.079901963472366333,0.095731793750418043,0.38186275027692318,0.52500000596046448,0.25095710072141048,0.29653688652797638,0.29901961795985699,0.14901961106806993,0.14901961106806993,0.076932453189843708,0.11866409943764133,0.40379902627319098,360.97623319554629,393.20436194284582,0.0,360.95012792397665,393.18801169590643,0.0,361.125,393.125,0.0,159.25,21
1,22,0,3,56.725491628050804,790.07845123112202,0.50980395078659058,0.11764705181121826,0.29609496196097723,0.62745100259780884,1.0,0.41709920314743237,0.62161955250284973,0.62745100259780884,0.23529411852359772,0.23529411852359772,0.089900569260598209,0.16259669878364985,0.7450980544090271,210.95279307631785,401.06372934697089,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2091503615180652,1.7424837127327919,0.15915032972892126,0.098692814509073898,0.072680236122024428,0.31111112236976624,0.41045753161112469,0.19353667922593931,0.21903206351848822,0.22941176841656366,0.10196078817049663,0.10196078817049663,0.078178422567818387,0.10086829772799399,0.30522876977920532,217.43051929178782,403.60016695836219,0.0,217.41666666666666,403.54365079365084,0.0,217.33333333333334,404.0,0.0,161.0,22
